Score,Episodes,Duration_format,Genre_format,Name_format,Source_format,cluster
7,13,23,0,5640,1,1
5,50,24,4,5641,2,1
5,12,25,2,5642,0,1
8,1,108,0,5643,1,1
6,12,3,0,5644,1,1
5,12,3,11,5645,1,1
7,12,3,0,5646,6,1
5,30,53,16,5647,1,1
7,12,20,1,5648,2,1
6,12,12,0,5649,1,1
7,49,23,20,5650,26,1
8,72,8,0,5651,6,1
7,1,22,10,5652,2,1
6,4,15,3,5653,0,1
7,13,23,3,5654,26,1
6,26,7,0,5655,1,1
6,13,24,1,5656,26,1
5,30,1,0,5657,1,1
7,12,23,0,5658,1,1
7,1,94,1,5659,1,1
7,12,24,1,5660,0,1
7,12,23,0,5661,1,1
7,1,1,0,5662,1,1
6,12,23,1,5663,26,1
9,1,90,3,5664,2,1
6,12,24,11,5665,26,1
8,2,22,0,5666,6,1
5,1,7,0,5667,1,1
5,50,3,0,5668,1,1
7,1,23,0,5669,6,1
7,11,23,0,5670,2,1
6,12,4,0,5671,1,1
8,25,24,0,5672,1,1
6,20,14,1,5673,26,1
8,1,76,2,5674,2,1
5,16,24,0,5675,26,1
8,3,25,0,5676,1,1
6,3,30,1,5677,1,1
6,2,3,2,5678,26,1
8,40,7,1,5679,2,1
5,12,24,1,5680,0,1
8,8,24,1,5681,2,1
7,1,30,10,5682,2,1
6,1,95,3,5683,0,1
5,1,21,1,5684,26,1
7,12,12,0,5685,0,1
9,13,23,0,5686,1,1
7,12,3,0,5687,1,1
7,12,23,2,5688,1,1
8,25,24,1,5689,1,1
7,12,23,0,5690,2,1
7,16,15,1,5691,1,1
8,12,24,1,5692,2,1
5,2,2,15,5693,0,1
5,1,5,15,5694,0,1
9,10,23,1,5695,1,1
7,12,19,1,5696,2,1
6,12,23,0,5697,1,1
7,1,111,2,5698,1,1
7,12,19,0,5699,1,1
6,12,23,2,5700,0,1
7,12,24,0,5701,2,1
6,1,58,0,5702,0,1
6,12,24,2,5703,2,1
6,12,23,0,5704,2,1
7,49,24,1,5705,0,1
5,20,24,9,5706,1,1
5,4,3,15,5707,0,1
8,1,95,3,5708,0,1
6,1,22,1,5709,26,1
6,12,13,0,5710,1,1
5,1,24,13,5711,0,1
8,12,24,0,5712,6,1
6,15,24,1,5713,0,1
7,1,24,0,5714,1,1
6,1,25,2,5715,1,1
7,11,26,1,5716,1,1
8,12,23,0,5717,2,1
7,1,13,1,5718,26,1
8,12,23,0,5719,1,1
6,12,23,8,5720,15,1
8,24,23,1,5721,1,1
6,12,12,3,5722,2,1
8,25,23,0,5723,1,1
5,16,21,1,5724,0,1
8,24,24,4,5725,1,1
7,12,24,0,5726,0,1
7,1,30,10,5727,1,1
6,26,10,1,5728,26,1
7,1,92,0,5729,1,1
5,1,18,0,5730,1,1
8,52,24,0,5731,1,1
7,12,25,4,5732,1,1
7,26,19,1,5733,2,1
7,12,17,0,5734,6,1
5,1,24,2,5735,1,1
8,12,24,0,5736,1,1
7,12,23,0,5737,6,1
6,1,23,0,5738,1,1
8,1,109,0,5739,1,1
7,12,12,0,5740,1,1
6,1,3,2,5741,0,1
7,12,12,0,5742,1,1
8,12,23,0,5743,2,1
6,8,6,30,5744,1,1
7,1,22,0,5745,1,1
8,1,97,4,5746,0,1
8,1,114,2,5747,0,1
6,12,23,1,5748,2,1
6,12,3,0,5749,1,1
5,12,23,1,5750,26,1
5,12,24,0,5751,0,1
2,12,23,1,5752,1,1
6,12,24,1,5753,26,1
7,2,30,10,5754,1,1
8,13,24,0,5755,1,1
8,13,23,3,5756,1,1
6,13,23,2,5757,2,1
4,1,22,23,5758,1,1
8,16,20,0,5759,6,1
7,26,26,1,5760,2,1
7,12,23,1,5761,0,1
7,1,24,3,5762,2,1
7,12,23,0,5763,2,1
7,12,4,8,5764,0,1
7,1,24,2,5765,2,1
7,13,23,2,5766,2,1
7,3,23,1,5767,1,1
6,1,4,15,5768,0,1
5,50,24,1,5769,0,1
7,1,115,2,5770,4,1
8,10,20,3,5771,2,1
7,12,23,0,5772,6,1
8,12,23,0,5773,1,1
5,26,24,0,5774,1,1
7,12,24,11,5775,1,1
6,7,24,3,5776,0,1
7,12,25,1,5777,2,1
7,12,24,0,5778,6,1
7,12,23,0,5779,1,1
5,50,2,0,5780,0,1
5,51,24,0,5781,0,1
7,11,23,0,5782,6,1
7,2,15,10,5783,1,1
6,12,23,1,5784,0,1
8,12,24,0,5785,1,1
5,1,24,15,5786,0,1
7,3,25,1,5787,2,1
6,48,5,13,5788,1,1
7,12,23,3,5789,26,1
7,13,13,0,5790,2,1
6,12,24,0,5791,1,1
8,12,22,3,5792,1,1
8,23,23,0,5793,1,1
8,12,28,4,5794,1,1
6,12,23,1,5795,1,1
6,12,24,1,5796,0,1
5,16,3,0,5797,0,1
5,50,24,0,5798,1,1
6,2,27,1,5799,1,1
7,1,102,0,5800,26,1
7,13,23,0,5801,26,1
6,13,20,0,5802,6,1
6,1,7,15,5803,1,1
6,1,4,15,5804,1,1
7,12,23,2,5805,2,1
7,12,23,0,5806,2,1
6,8,3,0,5807,1,1
8,21,24,1,5808,1,1
7,12,3,0,5809,6,1
7,12,23,0,5810,1,1
7,13,24,2,5811,0,1
7,12,13,0,5812,1,1
7,13,23,1,5813,1,1
8,14,23,2,5814,2,1
5,50,24,13,5815,0,1
8,8,45,1,5816,0,1
8,1,10,6,5817,1,1
7,25,23,1,5818,26,1
5,50,24,25,5819,0,1
6,12,23,2,5820,2,1
6,2,20,10,5821,1,1
5,12,22,8,5822,1,1
7,12,23,2,5823,1,1
8,11,22,3,5824,1,1
8,12,24,0,5825,1,1
8,11,23,2,5826,2,1
7,12,24,1,5827,1,1
7,1,1,4,5828,1,1
8,12,24,0,5829,2,1
5,50,24,11,5830,1,1
5,4,1,16,5831,0,1
8,1,104,1,5832,1,1
6,12,23,1,5833,0,1
8,1,106,3,5834,0,1
8,9,23,0,5835,1,1
5,13,15,0,5836,2,1
8,12,23,2,5837,6,1
7,1,85,1,5838,2,1
6,12,24,19,5839,2,1
7,12,23,8,5840,0,1
6,1,109,3,5841,0,1
7,8,23,0,5842,1,1
8,13,26,2,5843,2,1
7,12,23,0,5844,6,1
8,12,23,1,5845,2,1
7,12,23,16,5846,1,1
7,1,47,2,5847,1,1
7,11,22,4,5848,1,1
8,1,72,15,5849,0,1
6,50,24,1,5850,0,1
5,26,5,0,5851,5,1
7,1,26,0,5852,26,1
7,1,26,10,5853,2,1
8,1,24,0,5854,0,1
5,1,3,15,5855,15,1
7,6,30,1,5856,0,1
7,12,14,0,5857,0,1
5,12,4,0,5858,0,1
8,13,23,15,5859,0,1
6,24,24,1,5860,1,1
7,12,23,3,5861,1,1
6,50,24,0,5862,26,1
5,4,24,2,5863,0,1
8,1,91,2,5864,2,1
8,12,24,0,5865,1,1
7,12,24,11,5866,2,1
8,12,25,0,5867,1,1
6,12,23,0,5868,1,1
7,24,23,1,5869,1,1
8,12,24,0,5870,1,1
6,12,23,1,5871,0,1
6,13,4,7,5872,0,1
5,12,24,0,5873,1,1
5,1,2,15,5874,0,1
5,1,2,15,5875,0,1
5,1,2,15,5876,0,1
5,1,2,0,5877,0,1
5,1,2,15,5878,0,1
5,1,2,15,5879,0,1
5,13,23,1,5880,1,1
5,1,90,2,5881,2,1
8,12,24,6,5882,1,1
7,11,23,16,5883,0,1
7,1,6,15,5884,1,1
7,12,23,0,5885,1,1
6,12,3,0,5886,1,1
6,8,3,0,5887,6,1
6,12,23,8,5888,1,1
7,12,11,0,5889,0,1
6,12,24,0,5890,0,1
7,1,10,1,5891,0,1
7,13,23,0,5892,1,1
8,12,23,0,5893,1,1
7,50,16,10,5894,2,1
9,16,23,1,5895,1,1
8,13,24,4,5896,0,1
8,23,23,0,5897,0,1
7,12,23,1,5898,0,1
8,12,23,1,5899,1,1
7,12,22,1,5900,0,1
8,1,92,0,5901,1,1
6,6,30,0,5902,0,1
7,3,25,1,5903,0,1
7,12,24,3,5904,1,1
5,50,3,0,5905,26,1
7,12,23,0,5906,1,1
6,10,23,15,5907,1,1
7,12,24,15,5908,1,1
7,9,24,1,5909,0,1
6,1,3,2,5910,26,1
5,12,24,1,5911,0,1
7,13,24,1,5912,0,1
6,12,24,22,5913,0,1
6,12,4,0,5914,15,1
7,1,27,1,5915,26,1
6,13,13,0,5916,2,1
8,10,16,0,5917,1,1
8,13,23,1,5918,6,1
7,12,23,3,5919,2,1
7,1,8,15,5920,1,1
6,8,5,11,5921,1,1
6,12,24,1,5922,1,1
8,2,22,0,5923,1,1
6,3,87,16,5924,1,1
8,12,23,1,5925,6,1
7,12,23,3,5926,26,1
7,1,10,1,5927,0,1
7,2,11,0,5928,1,1
7,50,24,2,5929,1,1
5,4,24,3,5930,1,1
5,1,1,15,5931,0,1
7,50,23,0,5932,26,1
6,1,1,15,5933,0,1
5,50,24,1,5934,2,1
8,12,24,3,5935,1,1
8,12,23,0,5936,1,1
6,12,23,4,5937,26,1
8,1,24,4,5938,2,1
9,25,23,0,5939,1,1
5,50,24,1,5940,2,1
8,30,5,0,5941,2,1
6,12,13,14,5942,0,1
7,12,24,0,5943,2,1
9,1,117,1,5944,1,1
6,1,23,8,5945,26,1
7,1,24,0,5946,2,1
7,12,23,0,5947,1,1
7,12,25,1,5948,2,1
7,1,26,1,5949,2,1
7,1,24,1,5950,2,1
7,13,23,1,5951,2,1
7,13,23,1,5952,2,1
5,50,24,2,5953,26,1
7,12,24,0,5954,1,1
6,1,7,4,5955,0,1
5,50,24,0,5956,1,1
7,12,23,1,5957,1,1
7,12,23,3,5958,2,1
7,13,23,0,5959,0,1
7,11,24,1,5960,2,1
5,9,24,0,5961,1,1
8,12,24,2,5962,2,1
7,1,92,0,5963,1,1
5,50,24,0,5964,2,1
9,12,24,0,5965,1,1
7,12,24,2,5966,2,1
7,12,23,1,5967,2,1
7,12,24,4,5968,1,1
7,45,24,1,5969,0,1
5,1,59,11,5970,1,1
6,12,23,0,5971,1,1
5,1,2,8,5972,0,1
7,13,24,15,5973,0,1
6,12,23,3,5974,2,1
8,50,25,1,5975,1,1
5,50,24,8,5976,2,1
6,1,6,15,5977,26,1
7,12,23,0,5978,2,1
8,12,23,0,5979,1,1
5,1,24,2,5980,26,1
8,11,25,1,5981,2,1
5,50,24,1,5982,2,1
7,52,8,1,5983,2,1
7,13,20,1,5984,2,1
7,8,7,11,5985,1,1
9,24,23,1,5986,1,1
6,23,41,0,5987,2,1
6,12,24,2,5988,2,1
5,50,24,8,5989,2,1
6,36,25,0,5990,1,1
7,3,23,1,5991,26,1
7,12,23,0,5992,26,1
6,1,23,0,5993,1,1
9,12,23,0,5994,1,1
5,1,24,4,5995,2,1
5,1,10,0,5996,0,1
6,12,23,1,5997,26,1
7,1,98,3,5998,2,1
5,1,4,15,5999,0,1
7,13,24,1,6000,1,1
7,10,24,0,6001,1,1
5,1,24,0,6002,1,1
8,12,23,2,6003,2,1
7,24,1,0,6004,1,1
5,50,24,0,6005,1,1
7,1,8,0,6006,6,1
7,12,24,0,6007,1,1
7,12,23,15,6008,0,1
6,1,23,0,6009,2,1
6,16,8,20,6010,0,1
8,11,24,4,6011,1,1
5,1,24,0,6012,1,1
8,26,3,0,6013,1,1
8,3,46,1,6014,0,1
5,50,24,1,6015,0,1
5,1,4,15,6016,0,1
8,13,24,8,6017,1,1
7,50,24,0,6018,26,1
5,1,24,0,6019,26,1
7,2,30,1,6020,26,1
5,50,24,0,6021,2,1
7,50,24,1,6022,1,1
8,13,23,1,6023,1,1
8,12,23,1,6024,1,1
7,48,7,1,6025,6,1
8,11,23,6,6026,1,1
6,50,20,10,6027,1,1
7,1,24,15,6028,1,1
7,12,8,0,6029,1,1
8,50,22,3,6030,1,1
8,1,70,0,6031,2,1
5,50,24,3,6032,2,1
6,9,14,1,6033,26,1
8,13,24,1,6034,0,1
6,1,23,1,6035,26,1
8,24,24,1,6036,1,1
7,50,24,0,6037,1,1
6,24,23,1,6038,0,1
7,12,23,0,6039,2,1
5,20,24,0,6040,0,1
7,4,19,1,6041,2,1
7,24,23,7,6042,2,1
5,20,20,3,6043,1,1
7,66,23,0,6044,1,1
5,50,24,0,6045,6,1
8,11,23,0,6046,2,1
8,1,5,15,6047,15,1
7,1,104,0,6048,0,1
5,1,3,15,6049,0,1
5,1,108,5,6050,5,1
7,1,5,15,6051,1,1
7,1,26,10,6052,2,1
5,22,15,1,6053,1,1
8,17,18,1,6054,2,1
7,12,24,2,6055,2,1
7,12,23,0,6056,1,1
7,50,30,10,6057,0,1
5,10,24,0,6058,6,1
6,12,7,0,6059,6,1
5,1,2,2,6060,5,1
5,1,2,1,6061,26,1
6,1,4,3,6062,0,1
5,1,70,0,6063,26,1
7,12,23,2,6064,2,1
6,1,1,15,6065,26,1
7,1,11,15,6066,1,1
6,8,3,11,6067,1,1
6,1,23,11,6068,1,1
7,13,23,1,6069,6,1
5,10,5,16,6070,1,1
7,13,23,0,6071,6,1
5,1,24,0,6072,6,1
6,12,24,1,6073,0,1
5,1,24,2,6074,0,1
6,12,23,1,6075,1,1
8,12,23,0,6076,1,1
7,12,23,2,6077,2,1
6,26,44,0,6078,2,1
6,24,3,0,6079,0,1
5,50,24,0,6080,1,1
7,160,8,1,6081,2,1
8,12,23,1,6082,0,1
5,50,24,0,6083,2,1
5,50,24,0,6084,1,1
7,3,21,1,6085,1,1
6,1,26,1,6086,26,1
7,24,24,1,6087,1,1
5,12,6,0,6088,0,1
5,1,24,1,6089,26,1
7,12,23,0,6090,26,1
7,12,25,1,6091,2,1
5,1,3,15,6092,0,1
5,1,3,15,6093,0,1
5,12,24,0,6094,1,1
6,11,23,1,6095,2,1
6,12,3,2,6096,1,1
7,13,23,6,6097,1,1
5,12,20,1,6098,0,1
5,1,4,15,6099,0,1
5,1,24,2,6100,1,1
5,100,13,0,6101,1,1
8,13,23,1,6102,1,1
5,1,3,15,6103,0,1
5,1,3,14,6104,0,1
5,3,24,1,6105,0,1
5,1,2,15,6106,0,1
7,12,23,0,6107,1,1
5,16,19,0,6108,5,1
5,13,19,0,6109,5,1
5,13,19,0,6110,5,1
6,12,23,0,6111,6,1
7,12,20,1,6112,2,1
5,50,5,0,6113,5,1
5,2,11,0,6114,0,1
6,2,30,10,6115,2,1
5,2,24,6,6116,1,1
6,12,24,1,6117,2,1
7,24,24,0,6118,0,1
5,12,18,2,6119,0,1
7,52,24,0,6120,2,1
5,1,1,0,6121,0,1
7,12,24,2,6122,0,1
6,1,2,15,6123,0,1
6,4,1,30,6124,6,1
6,4,1,3,6125,0,1
6,40,10,2,6126,1,1
8,1,2,1,6127,1,1
6,1,82,17,6128,2,1
5,4,5,0,6129,0,1
7,1,4,1,6130,26,1
5,12,17,1,6131,2,1
7,1,4,0,6132,26,1
7,64,7,1,6133,2,1
6,9,44,0,6134,2,1
9,12,28,2,6135,2,1
5,50,24,0,6136,1,1
4,13,4,7,6137,0,1
7,6,30,1,6138,0,1
5,1,2,16,6139,0,1
6,1,16,10,6140,1,1
5,12,5,0,6141,0,1
5,50,24,0,6142,1,1
7,1,24,0,6143,1,1
7,25,23,0,6144,1,1
5,50,24,20,6145,6,1
6,12,11,11,6146,1,1
7,1,29,4,6147,2,1
5,12,6,0,6148,1,1
5,16,20,1,6149,0,1
5,50,24,17,6150,0,1
6,2,24,2,6151,26,1
6,42,45,0,6152,1,1
5,1,13,16,6153,1,1
6,12,15,0,6154,0,1
6,50,1,0,6155,1,1
5,12,24,1,6156,0,1
6,3,5,11,6157,1,1
7,1,23,0,6158,1,1
5,10,4,0,6159,0,1
6,12,3,0,6160,6,1
5,1,4,15,6161,0,1
5,50,24,1,6162,1,1
5,50,24,2,6163,1,1
6,1,23,0,6164,1,1
6,8,3,11,6165,1,1
6,1,20,1,6166,0,1
5,1,4,1,6167,0,1
5,1,2,15,6168,0,1
5,1,2,2,6169,0,1
7,1,27,10,6170,2,1
5,1,4,15,6171,0,1
5,26,23,1,6172,0,1
5,26,23,1,6173,0,1
7,1,9,15,6174,0,1
5,1,2,15,6175,0,1
6,1,23,1,6176,26,1
5,1,4,16,6177,0,1
5,50,24,16,6178,0,1
7,12,23,0,6179,1,1
6,13,23,1,6180,1,1
5,50,24,2,6181,2,1
5,1,20,6,6182,1,1
6,12,3,0,6183,1,1
5,1,24,8,6184,0,1
6,4,2,2,6185,6,1
6,13,1,0,6186,1,1
5,24,24,1,6187,2,1
5,1,8,15,6188,0,1
9,13,23,0,6189,1,1
7,48,8,1,6190,6,1
8,12,23,0,6191,0,1
5,12,24,8,6192,0,1
5,1,54,1,6193,26,1
5,12,14,0,6194,0,1
5,50,8,15,6195,0,1
6,1,3,0,6196,6,1
7,13,2,0,6197,1,1
5,1,29,10,6198,2,1
5,1,1,16,6199,0,1
5,1,3,15,6200,0,1
5,13,24,1,6201,0,1
8,12,23,2,6202,0,1
5,1,4,15,6203,0,1
5,13,24,6,6204,1,1
6,12,30,0,6205,2,1
5,50,1,0,6206,0,1
6,1,18,7,6207,2,1
5,50,24,16,6208,1,1
7,1,6,2,6209,26,1
7,1,4,3,6210,0,1
5,50,24,0,6211,1,1
5,1,2,15,6212,15,1
5,50,24,2,6213,1,1
7,12,24,1,6214,1,1
5,50,24,3,6215,1,1
5,50,24,0,6216,1,1
5,50,24,13,6217,1,1
6,1,1,3,6218,0,1
5,50,24,15,6219,26,1
5,50,24,1,6220,1,1
5,1,24,3,6221,2,1
5,50,24,20,6222,0,1
5,50,24,2,6223,2,1
5,50,24,1,6224,1,1
5,50,24,4,6225,1,1
5,1,2,15,6226,0,1
5,1,2,15,6227,0,1
5,8,5,0,6228,5,1
6,8,3,11,6229,1,1
7,1,11,1,6230,0,1
8,1,22,3,6231,2,1
5,50,24,0,6232,26,1
7,1,3,15,6233,0,1
7,2,24,10,6234,1,1
5,16,28,1,6235,2,1
5,50,24,1,6236,2,1
6,50,4,7,6237,0,1
7,26,22,4,6238,2,1
5,20,5,0,6239,0,1
6,1,24,1,6240,0,1
8,4,13,0,6241,26,1
5,50,24,20,6242,0,1
5,52,24,1,6243,2,1
5,50,24,1,6244,2,1
5,50,24,2,6245,2,1
5,50,24,2,6246,1,1
5,1,4,0,6247,0,1
5,50,24,1,6248,1,1
5,50,24,3,6249,1,1
5,1,24,0,6250,2,1
5,9,2,15,6251,0,1
5,1,3,1,6252,0,1
5,50,24,0,6253,1,1
5,50,24,0,6254,1,1
5,22,24,1,6255,2,1
5,50,24,8,6256,0,1
5,50,24,16,6257,0,1
5,50,24,19,6258,0,1
6,12,23,16,6259,1,1
5,50,1,16,6260,1,1
5,50,24,0,6261,2,1
5,26,24,0,6262,1,1
5,60,24,1,6263,1,1
5,40,7,1,6264,2,1
5,50,24,1,6265,2,1
5,50,24,1,6266,0,1
5,50,24,0,6267,1,1
5,50,24,1,6268,26,1
5,7,22,2,6269,2,1
5,1,24,1,6270,0,1
5,50,4,11,6271,1,1
5,1,6,16,6272,0,1
5,50,24,17,6273,26,1
5,40,7,2,6274,0,1
5,16,20,1,6275,1,1
5,1,24,6,6276,1,1
5,50,24,8,6277,0,1
5,50,24,1,6278,2,1
5,50,24,2,5951,2,1
5,50,24,1,5951,2,1
5,3,24,2,6279,1,1
7,1,23,0,6280,0,1
5,50,24,1,6281,0,1
5,50,24,1,6282,0,1
5,50,24,4,6283,2,1
5,50,24,0,6284,1,1
5,50,24,0,6285,1,1
5,50,24,1,6286,26,1
